case_id,checkpoint_id,step_position,checkpoint_text_or_structured_state,pre_verification_status,atomic_verification_pass,A_t,H_t,verifier_rule_triggered,verifier_error_code,unverifiable_flag
dtest_case_0229,dtest_case_0229_t2,t2,state_t2_for_dtest_case_0229,pass,True,0.95,0.179,,,False
dtest_case_0230,dtest_case_0230_t0,t0,state_t0_for_dtest_case_0230,fail,False,0.264,0.897,I_nec_trigger,V005,False
dtest_case_0230,dtest_case_0230_t1,t1,state_t1_for_dtest_case_0230,pass,True,0.846,0.154,,,False
dtest_case_0230,dtest_case_0230_t2,t2,state_t2_for_dtest_case_0230,pass,True,0.829,0.247,,,False
dtest_case_0231,dtest_case_0231_t0,t0,state_t0_for_dtest_case_0231,pass,True,0.821,0.218,,,False
dtest_case_0231,dtest_case_0231_t1,t1,state_t1_for_dtest_case_0231,unverifiable,False,0.369,0.852,A_threshold,V004,True
dtest_case_0231,dtest_case_0231_t2,t2,state_t2_for_dtest_case_0231,unverifiable,False,0.079,0.984,burst_detector,,True
dtest_case_0232,dtest_case_0232_t0,t0,state_t0_for_dtest_case_0232,pass,True,0.922,0.056,,,False
dtest_case_0232,dtest_case_0232_t1,t1,state_t1_for_dtest_case_0232,pass,True,0.825,0.061,,,False
dtest_case_0232,dtest_case_0232_t2,t2,state_t2_for_dtest_case_0232,unverifiable,False,0.043,0.84,H_divergence,V001,True
dtest_case_0233,dtest_case_0233_t0,t0,state_t0_for_dtest_case_0233,pass,True,0.65,0.155,,,False
dtest_case_0233,dtest_case_0233_t1,t1,state_t1_for_dtest_case_0233,pass,True,0.77,0.394,,,False
dtest_case_0233,dtest_case_0233_t2,t2,state_t2_for_dtest_case_0233,fail,False,0.139,0.941,burst_detector,V002,False
dtest_case_0234,dtest_case_0234_t0,t0,state_t0_for_dtest_case_0234,fail,False,0.044,0.83,A_threshold,V002,False
dtest_case_0234,dtest_case_0234_t1,t1,state_t1_for_dtest_case_0234,pass,True,0.855,0.362,,,False
dtest_case_0234,dtest_case_0234_t2,t2,state_t2_for_dtest_case_0234,pass,True,0.858,0.171,,,False
dtest_case_0235,dtest_case_0235_t0,t0,state_t0_for_dtest_case_0235,fail,False,0.102,0.608,gate_check,V003,False
dtest_case_0235,dtest_case_0235_t1,t1,state_t1_for_dtest_case_0235,pass,True,0.646,0.009,,,False
dtest_case_0235,dtest_case_0235_t2,t2,state_t2_for_dtest_case_0235,fail,False,0.003,0.96,A_threshold,V004,False
dtest_case_0236,dtest_case_0236_t0,t0,state_t0_for_dtest_case_0236,pass,True,0.616,0.386,,,False
dtest_case_0236,dtest_case_0236_t1,t1,state_t1_for_dtest_case_0236,fail,False,0.268,0.824,pattern_matcher,V005,False
dtest_case_0236,dtest_case_0236_t2,t2,state_t2_for_dtest_case_0236,fail,False,0.242,0.761,gate_check,,False
dtest_case_0237,dtest_case_0237_t0,t0,state_t0_for_dtest_case_0237,pass,True,0.947,0.144,,,False
dtest_case_0237,dtest_case_0237_t1,t1,state_t1_for_dtest_case_0237,fail,False,0.403,0.972,gate_check,V001,False
dtest_case_0237,dtest_case_0237_t2,t2,state_t2_for_dtest_case_0237,pass,True,0.94,0.232,,,False
dtest_case_0238,dtest_case_0238_t0,t0,state_t0_for_dtest_case_0238,fail,False,0.142,0.929,I_nec_trigger,V002,False
dtest_case_0238,dtest_case_0238_t1,t1,state_t1_for_dtest_case_0238,pass,True,0.658,0.055,,,False
dtest_case_0238,dtest_case_0238_t2,t2,state_t2_for_dtest_case_0238,pass,True,0.814,0.27,,,False
dtest_case_0239,dtest_case_0239_t0,t0,state_t0_for_dtest_case_0239,pass,True,0.966,0.04,,,False
dtest_case_0239,dtest_case_0239_t1,t1,state_t1_for_dtest_case_0239,pass,True,0.954,0.277,,,False
dtest_case_0239,dtest_case_0239_t2,t2,state_t2_for_dtest_case_0239,pass,True,0.994,0.013,,,False
dtest_case_0240,dtest_case_0240_t0,t0,state_t0_for_dtest_case_0240,pass,True,0.713,0.294,,,False
dtest_case_0240,dtest_case_0240_t1,t1,state_t1_for_dtest_case_0240,fail,False,0.399,0.773,H_divergence,V001,False
dtest_case_0240,dtest_case_0240_t2,t2,state_t2_for_dtest_case_0240,fail,False,0.192,0.548,burst_detector,V001,False
dtest_case_0241,dtest_case_0241_t0,t0,state_t0_for_dtest_case_0241,pass,True,0.61,0.181,,,False
dtest_case_0241,dtest_case_0241_t1,t1,state_t1_for_dtest_case_0241,fail,False,0.241,0.534,A_threshold,V002,False
dtest_case_0241,dtest_case_0241_t2,t2,state_t2_for_dtest_case_0241,fail,False,0.085,0.807,I_nec_trigger,V005,False
dtest_case_0242,dtest_case_0242_t0,t0,state_t0_for_dtest_case_0242,fail,False,0.332,0.509,H_divergence,V002,False
dtest_case_0242,dtest_case_0242_t1,t1,state_t1_for_dtest_case_0242,unverifiable,False,0.198,0.922,H_divergence,V002,True
dtest_case_0242,dtest_case_0242_t2,t2,state_t2_for_dtest_case_0242,unverifiable,False,0.259,0.603,burst_detector,V002,True
dtest_case_0243,dtest_case_0243_t0,t0,state_t0_for_dtest_case_0243,fail,False,0.253,0.996,I_nec_trigger,V005,False
dtest_case_0243,dtest_case_0243_t1,t1,state_t1_for_dtest_case_0243,pass,True,0.723,0.042,,,False
dtest_case_0243,dtest_case_0243_t2,t2,state_t2_for_dtest_case_0243,pass,True,0.646,0.074,,,False
dtest_case_0244,dtest_case_0244_t0,t0,state_t0_for_dtest_case_0244,fail,False,0.221,0.843,pattern_matcher,V001,False
dtest_case_0244,dtest_case_0244_t1,t1,state_t1_for_dtest_case_0244,pass,True,0.746,0.338,,,False
dtest_case_0244,dtest_case_0244_t2,t2,state_t2_for_dtest_case_0244,pass,True,0.856,0.333,,,False
dtest_case_0245,dtest_case_0245_t0,t0,state_t0_for_dtest_case_0245,pass,True,0.944,0.296,,,False
dtest_case_0245,dtest_case_0245_t1,t1,state_t1_for_dtest_case_0245,fail,False,0.48,0.752,burst_detector,V005,False
dtest_case_0245,dtest_case_0245_t2,t2,state_t2_for_dtest_case_0245,pass,True,0.942,0.378,,,False
dtest_case_0246,dtest_case_0246_t0,t0,state_t0_for_dtest_case_0246,pass,True,0.677,0.066,,,False
dtest_case_0246,dtest_case_0246_t1,t1,state_t1_for_dtest_case_0246,pass,True,0.763,0.072,,,False
dtest_case_0246,dtest_case_0246_t2,t2,state_t2_for_dtest_case_0246,pass,True,0.892,0.305,,,False
dtest_case_0247,dtest_case_0247_t0,t0,state_t0_for_dtest_case_0247,pass,True,0.866,0.207,,,False
dtest_case_0247,dtest_case_0247_t1,t1,state_t1_for_dtest_case_0247,pass,True,0.991,0.394,,,False
dtest_case_0247,dtest_case_0247_t2,t2,state_t2_for_dtest_case_0247,fail,False,0.381,0.883,I_nec_trigger,V005,False
dtest_case_0248,dtest_case_0248_t0,t0,state_t0_for_dtest_case_0248,pass,True,0.929,0.271,,,False
dtest_case_0248,dtest_case_0248_t1,t1,state_t1_for_dtest_case_0248,pass,True,0.843,0.075,,,False
dtest_case_0248,dtest_case_0248_t2,t2,state_t2_for_dtest_case_0248,fail,False,0.125,0.819,A_threshold,,False
dtest_case_0249,dtest_case_0249_t0,t0,state_t0_for_dtest_case_0249,pass,True,0.629,0.399,,,False
dtest_case_0249,dtest_case_0249_t1,t1,state_t1_for_dtest_case_0249,fail,False,0.155,0.619,burst_detector,V004,False
dtest_case_0249,dtest_case_0249_t2,t2,state_t2_for_dtest_case_0249,fail,False,0.345,0.997,burst_detector,V005,False
dtest_case_0250,dtest_case_0250_t0,t0,state_t0_for_dtest_case_0250,fail,False,0.365,0.734,pattern_matcher,V003,False
dtest_case_0250,dtest_case_0250_t1,t1,state_t1_for_dtest_case_0250,fail,False,0.351,0.556,gate_check,V004,False
dtest_case_0250,dtest_case_0250_t2,t2,state_t2_for_dtest_case_0250,fail,False,0.458,0.86,A_threshold,,False
dtest_case_0251,dtest_case_0251_t0,t0,state_t0_for_dtest_case_0251,pass,True,0.678,0.208,,,False
dtest_case_0251,dtest_case_0251_t1,t1,state_t1_for_dtest_case_0251,pass,True,0.807,0.092,,,False
dtest_case_0251,dtest_case_0251_t2,t2,state_t2_for_dtest_case_0251,fail,False,0.248,0.786,A_threshold,V003,False
dtest_case_0252,dtest_case_0252_t0,t0,state_t0_for_dtest_case_0252,pass,True,0.634,0.127,,,False
dtest_case_0252,dtest_case_0252_t1,t1,state_t1_for_dtest_case_0252,fail,False,0.247,0.708,gate_check,,False
dtest_case_0252,dtest_case_0252_t2,t2,state_t2_for_dtest_case_0252,fail,False,0.42,0.765,H_divergence,V003,False
dtest_case_0253,dtest_case_0253_t0,t0,state_t0_for_dtest_case_0253,pass,True,0.923,0.217,,,False
dtest_case_0253,dtest_case_0253_t1,t1,state_t1_for_dtest_case_0253,fail,False,0.372,0.64,A_threshold,V005,False
dtest_case_0253,dtest_case_0253_t2,t2,state_t2_for_dtest_case_0253,fail,False,0.245,0.533,burst_detector,,False
dtest_case_0254,dtest_case_0254_t0,t0,state_t0_for_dtest_case_0254,pass,True,0.67,0.022,,,False
dtest_case_0254,dtest_case_0254_t1,t1,state_t1_for_dtest_case_0254,pass,True,0.63,0.309,,,False
dtest_case_0254,dtest_case_0254_t2,t2,state_t2_for_dtest_case_0254,pass,True,0.89,0.13,,,False
dtest_case_0255,dtest_case_0255_t0,t0,state_t0_for_dtest_case_0255,fail,False,0.019,0.665,I_nec_trigger,V005,False
dtest_case_0255,dtest_case_0255_t1,t1,state_t1_for_dtest_case_0255,pass,True,0.951,0.256,,,False
dtest_case_0255,dtest_case_0255_t2,t2,state_t2_for_dtest_case_0255,pass,True,0.727,0.194,,,False
dtest_case_0256,dtest_case_0256_t0,t0,state_t0_for_dtest_case_0256,pass,True,0.686,0.34,,,False
dtest_case_0256,dtest_case_0256_t1,t1,state_t1_for_dtest_case_0256,pass,True,0.614,0.108,,,False
dtest_case_0256,dtest_case_0256_t2,t2,state_t2_for_dtest_case_0256,pass,True,0.66,0.241,,,False
dtest_case_0257,dtest_case_0257_t0,t0,state_t0_for_dtest_case_0257,pass,True,0.601,0.344,,,False
dtest_case_0257,dtest_case_0257_t1,t1,state_t1_for_dtest_case_0257,pass,True,0.888,0.278,,,False
dtest_case_0257,dtest_case_0257_t2,t2,state_t2_for_dtest_case_0257,fail,False,0.268,0.699,burst_detector,V001,False
dtest_case_0258,dtest_case_0258_t0,t0,state_t0_for_dtest_case_0258,pass,True,0.733,0.225,,,False
dtest_case_0258,dtest_case_0258_t1,t1,state_t1_for_dtest_case_0258,fail,False,0.181,0.641,pattern_matcher,V001,False
dtest_case_0258,dtest_case_0258_t2,t2,state_t2_for_dtest_case_0258,fail,False,0.452,0.803,H_divergence,V004,False
dtest_case_0259,dtest_case_0259_t0,t0,state_t0_for_dtest_case_0259,pass,True,0.915,0.359,,,False
dtest_case_0259,dtest_case_0259_t1,t1,state_t1_for_dtest_case_0259,fail,False,0.413,0.66,A_threshold,V005,False
dtest_case_0259,dtest_case_0259_t2,t2,state_t2_for_dtest_case_0259,pass,True,0.643,0.338,,,False
dtest_case_0260,dtest_case_0260_t0,t0,state_t0_for_dtest_case_0260,pass,True,0.743,0.268,,,False
dtest_case_0260,dtest_case_0260_t1,t1,state_t1_for_dtest_case_0260,fail,False,0.151,0.713,I_nec_trigger,V003,False
dtest_case_0260,dtest_case_0260_t2,t2,state_t2_for_dtest_case_0260,fail,False,0.426,0.984,burst_detector,V002,False
dtest_case_0261,dtest_case_0261_t0,t0,state_t0_for_dtest_case_0261,pass,True,0.944,0.183,,,False
dtest_case_0261,dtest_case_0261_t1,t1,state_t1_for_dtest_case_0261,pass,True,0.867,0.037,,,False
dtest_case_0261,dtest_case_0261_t2,t2,state_t2_for_dtest_case_0261,pass,True,0.976,0.216,,,False
dtest_case_0262,dtest_case_0262_t0,t0,state_t0_for_dtest_case_0262,pass,True,0.665,0.279,,,False
dtest_case_0262,dtest_case_0262_t1,t1,state_t1_for_dtest_case_0262,pass,True,0.961,0.121,,,False
dtest_case_0262,dtest_case_0262_t2,t2,state_t2_for_dtest_case_0262,pass,True,0.846,0.352,,,False
dtest_case_0263,dtest_case_0263_t0,t0,state_t0_for_dtest_case_0263,pass,True,0.638,0.13,,,False
dtest_case_0263,dtest_case_0263_t1,t1,state_t1_for_dtest_case_0263,fail,False,0.499,0.587,H_divergence,V005,False
dtest_case_0263,dtest_case_0263_t2,t2,state_t2_for_dtest_case_0263,fail,False,0.257,0.874,H_divergence,,False
dtest_case_0264,dtest_case_0264_t0,t0,state_t0_for_dtest_case_0264,pass,True,0.631,0.13,,,False
dtest_case_0264,dtest_case_0264_t1,t1,state_t1_for_dtest_case_0264,pass,True,0.937,0.241,,,False
dtest_case_0264,dtest_case_0264_t2,t2,state_t2_for_dtest_case_0264,pass,True,0.647,0.19,,,False
dtest_case_0265,dtest_case_0265_t0,t0,state_t0_for_dtest_case_0265,pass,True,0.917,0.387,,,False
dtest_case_0265,dtest_case_0265_t1,t1,state_t1_for_dtest_case_0265,pass,True,0.834,0.245,,,False
dtest_case_0265,dtest_case_0265_t2,t2,state_t2_for_dtest_case_0265,pass,True,0.906,0.104,,,False
dtest_case_0266,dtest_case_0266_t0,t0,state_t0_for_dtest_case_0266,pass,True,0.684,0.035,,,False
dtest_case_0266,dtest_case_0266_t1,t1,state_t1_for_dtest_case_0266,pass,True,0.951,0.304,,,False
dtest_case_0266,dtest_case_0266_t2,t2,state_t2_for_dtest_case_0266,fail,False,0.058,0.605,pattern_matcher,V002,False
dtest_case_0267,dtest_case_0267_t0,t0,state_t0_for_dtest_case_0267,pass,True,0.821,0.148,,,False
dtest_case_0267,dtest_case_0267_t1,t1,state_t1_for_dtest_case_0267,fail,False,0.34,0.578,gate_check,V004,False
dtest_case_0267,dtest_case_0267_t2,t2,state_t2_for_dtest_case_0267,fail,False,0.216,0.813,pattern_matcher,V001,False
dtest_case_0268,dtest_case_0268_t0,t0,state_t0_for_dtest_case_0268,pass,True,0.943,0.091,,,False
dtest_case_0268,dtest_case_0268_t1,t1,state_t1_for_dtest_case_0268,pass,True,0.855,0.043,,,False
dtest_case_0268,dtest_case_0268_t2,t2,state_t2_for_dtest_case_0268,pass,True,0.925,0.112,,,False
dtest_case_0269,dtest_case_0269_t0,t0,state_t0_for_dtest_case_0269,pass,True,0.684,0.126,,,False
dtest_case_0269,dtest_case_0269_t1,t1,state_t1_for_dtest_case_0269,pass,True,0.781,0.105,,,False
dtest_case_0269,dtest_case_0269_t2,t2,state_t2_for_dtest_case_0269,fail,False,0.2,0.655,pattern_matcher,V001,False
dtest_case_0270,dtest_case_0270_t0,t0,state_t0_for_dtest_case_0270,pass,True,0.666,0.314,,,False
dtest_case_0270,dtest_case_0270_t1,t1,state_t1_for_dtest_case_0270,pass,True,0.641,0.132,,,False
dtest_case_0270,dtest_case_0270_t2,t2,state_t2_for_dtest_case_0270,fail,False,0.315,0.589,pattern_matcher,V003,False
dtest_case_0271,dtest_case_0271_t0,t0,state_t0_for_dtest_case_0271,pass,True,0.726,0.344,,,False
dtest_case_0271,dtest_case_0271_t1,t1,state_t1_for_dtest_case_0271,fail,False,0.116,0.837,gate_check,V003,False
dtest_case_0271,dtest_case_0271_t2,t2,state_t2_for_dtest_case_0271,pass,True,0.629,0.242,,,False
dtest_case_0272,dtest_case_0272_t0,t0,state_t0_for_dtest_case_0272,pass,True,0.989,0.082,,,False
dtest_case_0272,dtest_case_0272_t1,t1,state_t1_for_dtest_case_0272,fail,False,0.16,0.964,pattern_matcher,V005,False
dtest_case_0272,dtest_case_0272_t2,t2,state_t2_for_dtest_case_0272,pass,True,0.703,0.157,,,False
dtest_case_0273,dtest_case_0273_t0,t0,state_t0_for_dtest_case_0273,fail,False,0.282,0.797,gate_check,V003,False
dtest_case_0273,dtest_case_0273_t1,t1,state_t1_for_dtest_case_0273,pass,True,0.876,0.185,,,False
dtest_case_0273,dtest_case_0273_t2,t2,state_t2_for_dtest_case_0273,fail,False,0.284,0.503,gate_check,V005,False
dtest_case_0274,dtest_case_0274_t0,t0,state_t0_for_dtest_case_0274,pass,True,0.761,0.313,,,False
dtest_case_0274,dtest_case_0274_t1,t1,state_t1_for_dtest_case_0274,pass,True,0.77,0.17,,,False
dtest_case_0274,dtest_case_0274_t2,t2,state_t2_for_dtest_case_0274,pass,True,0.688,0.019,,,False
dtest_case_0275,dtest_case_0275_t0,t0,state_t0_for_dtest_case_0275,pass,True,0.983,0.37,,,False
dtest_case_0275,dtest_case_0275_t1,t1,state_t1_for_dtest_case_0275,pass,True,0.816,0.318,,,False
dtest_case_0275,dtest_case_0275_t2,t2,state_t2_for_dtest_case_0275,pass,True,0.67,0.008,,,False
dtest_case_0276,dtest_case_0276_t0,t0,state_t0_for_dtest_case_0276,pass,True,0.708,0.075,,,False
dtest_case_0276,dtest_case_0276_t1,t1,state_t1_for_dtest_case_0276,fail,False,0.414,0.897,H_divergence,V004,False
dtest_case_0276,dtest_case_0276_t2,t2,state_t2_for_dtest_case_0276,fail,False,0.225,0.628,burst_detector,V001,False
dtest_case_0277,dtest_case_0277_t0,t0,state_t0_for_dtest_case_0277,pass,True,0.996,0.037,,,False
dtest_case_0277,dtest_case_0277_t1,t1,state_t1_for_dtest_case_0277,pass,True,0.829,0.388,,,False
dtest_case_0277,dtest_case_0277_t2,t2,state_t2_for_dtest_case_0277,pass,True,0.957,0.158,,,False
dtest_case_0278,dtest_case_0278_t0,t0,state_t0_for_dtest_case_0278,fail,False,0.322,0.85,pattern_matcher,V001,False
dtest_case_0278,dtest_case_0278_t1,t1,state_t1_for_dtest_case_0278,fail,False,0.138,0.946,burst_detector,V002,False
dtest_case_0278,dtest_case_0278_t2,t2,state_t2_for_dtest_case_0278,fail,False,0.053,0.51,H_divergence,V004,False
dtest_case_0279,dtest_case_0279_t0,t0,state_t0_for_dtest_case_0279,pass,True,0.663,0.396,,,False
dtest_case_0279,dtest_case_0279_t1,t1,state_t1_for_dtest_case_0279,pass,True,0.862,0.087,,,False
dtest_case_0279,dtest_case_0279_t2,t2,state_t2_for_dtest_case_0279,pass,True,0.869,0.347,,,False
dtest_case_0280,dtest_case_0280_t0,t0,state_t0_for_dtest_case_0280,pass,True,0.935,0.041,,,False
dtest_case_0280,dtest_case_0280_t1,t1,state_t1_for_dtest_case_0280,pass,True,0.605,0.148,,,False
dtest_case_0280,dtest_case_0280_t2,t2,state_t2_for_dtest_case_0280,pass,True,0.988,0.239,,,False
dtest_case_0281,dtest_case_0281_t0,t0,state_t0_for_dtest_case_0281,pass,True,0.834,0.152,,,False
dtest_case_0281,dtest_case_0281_t1,t1,state_t1_for_dtest_case_0281,pass,True,0.922,0.06,,,False
dtest_case_0281,dtest_case_0281_t2,t2,state_t2_for_dtest_case_0281,fail,False,0.035,0.825,gate_check,V002,False
dtest_case_0282,dtest_case_0282_t0,t0,state_t0_for_dtest_case_0282,pass,True,0.952,0.132,,,False
dtest_case_0282,dtest_case_0282_t1,t1,state_t1_for_dtest_case_0282,fail,False,0.405,0.709,A_threshold,V003,False
dtest_case_0282,dtest_case_0282_t2,t2,state_t2_for_dtest_case_0282,pass,True,0.871,0.26,,,False
dtest_case_0283,dtest_case_0283_t0,t0,state_t0_for_dtest_case_0283,pass,True,0.854,0.215,,,False
dtest_case_0283,dtest_case_0283_t1,t1,state_t1_for_dtest_case_0283,pass,True,0.684,0.189,,,False
dtest_case_0283,dtest_case_0283_t2,t2,state_t2_for_dtest_case_0283,pass,True,0.88,0.043,,,False
dtest_case_0284,dtest_case_0284_t0,t0,state_t0_for_dtest_case_0284,pass,True,0.988,0.349,,,False
dtest_case_0284,dtest_case_0284_t1,t1,state_t1_for_dtest_case_0284,fail,False,0.175,0.809,A_threshold,V001,False
dtest_case_0284,dtest_case_0284_t2,t2,state_t2_for_dtest_case_0284,unverifiable,False,0.067,0.831,A_threshold,V005,True
dtest_case_0285,dtest_case_0285_t0,t0,state_t0_for_dtest_case_0285,pass,True,0.952,0.389,,,False
dtest_case_0285,dtest_case_0285_t1,t1,state_t1_for_dtest_case_0285,fail,False,0.263,0.509,A_threshold,V005,False
dtest_case_0285,dtest_case_0285_t2,t2,state_t2_for_dtest_case_0285,fail,False,0.207,0.532,gate_check,V001,False
dtest_case_0286,dtest_case_0286_t0,t0,state_t0_for_dtest_case_0286,pass,True,0.857,0.157,,,False
dtest_case_0286,dtest_case_0286_t1,t1,state_t1_for_dtest_case_0286,pass,True,0.747,0.242,,,False
dtest_case_0286,dtest_case_0286_t2,t2,state_t2_for_dtest_case_0286,fail,False,0.377,0.675,H_divergence,V001,False
dtest_case_0287,dtest_case_0287_t0,t0,state_t0_for_dtest_case_0287,pass,True,0.816,0.025,,,False
dtest_case_0287,dtest_case_0287_t1,t1,state_t1_for_dtest_case_0287,fail,False,0.409,0.67,gate_check,V003,False
dtest_case_0287,dtest_case_0287_t2,t2,state_t2_for_dtest_case_0287,fail,False,0.381,0.699,pattern_matcher,,False
dtest_case_0288,dtest_case_0288_t0,t0,state_t0_for_dtest_case_0288,pass,True,0.89,0.139,,,False
dtest_case_0288,dtest_case_0288_t1,t1,state_t1_for_dtest_case_0288,fail,False,0.117,0.962,gate_check,V003,False
dtest_case_0288,dtest_case_0288_t2,t2,state_t2_for_dtest_case_0288,pass,True,0.672,0.253,,,False
dtest_case_0289,dtest_case_0289_t0,t0,state_t0_for_dtest_case_0289,pass,True,0.942,0.321,,,False
dtest_case_0289,dtest_case_0289_t1,t1,state_t1_for_dtest_case_0289,pass,True,0.714,0.225,,,False
dtest_case_0289,dtest_case_0289_t2,t2,state_t2_for_dtest_case_0289,fail,False,0.409,0.898,H_divergence,V005,False
dtest_case_0290,dtest_case_0290_t0,t0,state_t0_for_dtest_case_0290,pass,True,0.712,0.261,,,False
dtest_case_0290,dtest_case_0290_t1,t1,state_t1_for_dtest_case_0290,pass,True,0.604,0.24,,,False
dtest_case_0290,dtest_case_0290_t2,t2,state_t2_for_dtest_case_0290,pass,True,0.689,0.297,,,False
dtest_case_0291,dtest_case_0291_t0,t0,state_t0_for_dtest_case_0291,fail,False,0.007,0.695,A_threshold,V003,False
dtest_case_0291,dtest_case_0291_t1,t1,state_t1_for_dtest_case_0291,fail,False,0.299,0.691,A_threshold,V002,False
dtest_case_0291,dtest_case_0291_t2,t2,state_t2_for_dtest_case_0291,fail,False,0.438,0.63,gate_check,V004,False
dtest_case_0292,dtest_case_0292_t0,t0,state_t0_for_dtest_case_0292,pass,True,0.888,0.238,,,False
dtest_case_0292,dtest_case_0292_t1,t1,state_t1_for_dtest_case_0292,pass,True,0.906,0.264,,,False
dtest_case_0292,dtest_case_0292_t2,t2,state_t2_for_dtest_case_0292,pass,True,0.974,0.32,,,False
dtest_case_0293,dtest_case_0293_t0,t0,state_t0_for_dtest_case_0293,pass,True,0.867,0.268,,,False
dtest_case_0293,dtest_case_0293_t1,t1,state_t1_for_dtest_case_0293,pass,True,0.786,0.347,,,False
dtest_case_0293,dtest_case_0293_t2,t2,state_t2_for_dtest_case_0293,fail,False,0.206,0.583,burst_detector,V005,False
dtest_case_0294,dtest_case_0294_t0,t0,state_t0_for_dtest_case_0294,fail,False,0.082,0.808,H_divergence,V002,False
dtest_case_0294,dtest_case_0294_t1,t1,state_t1_for_dtest_case_0294,pass,True,0.869,0.263,,,False
dtest_case_0294,dtest_case_0294_t2,t2,state_t2_for_dtest_case_0294,fail,False,0.076,0.848,A_threshold,,False
dtest_case_0295,dtest_case_0295_t0,t0,state_t0_for_dtest_case_0295,pass,True,0.838,0.061,,,False
dtest_case_0295,dtest_case_0295_t1,t1,state_t1_for_dtest_case_0295,pass,True,0.828,0.023,,,False
dtest_case_0295,dtest_case_0295_t2,t2,state_t2_for_dtest_case_0295,fail,False,0.209,0.83,pattern_matcher,V001,False
dtest_case_0296,dtest_case_0296_t0,t0,state_t0_for_dtest_case_0296,fail,False,0.3,0.636,pattern_matcher,V002,False
dtest_case_0296,dtest_case_0296_t1,t1,state_t1_for_dtest_case_0296,fail,False,0.464,0.802,gate_check,V005,False
dtest_case_0296,dtest_case_0296_t2,t2,state_t2_for_dtest_case_0296,fail,False,0.002,0.959,burst_detector,,False
dtest_case_0297,dtest_case_0297_t0,t0,state_t0_for_dtest_case_0297,fail,False,0.049,0.562,A_threshold,V003,False
dtest_case_0297,dtest_case_0297_t1,t1,state_t1_for_dtest_case_0297,pass,True,0.793,0.389,,,False
dtest_case_0297,dtest_case_0297_t2,t2,state_t2_for_dtest_case_0297,pass,True,0.986,0.163,,,False
dtest_case_0298,dtest_case_0298_t0,t0,state_t0_for_dtest_case_0298,pass,True,0.669,0.196,,,False
dtest_case_0298,dtest_case_0298_t1,t1,state_t1_for_dtest_case_0298,pass,True,0.699,0.293,,,False
dtest_case_0298,dtest_case_0298_t2,t2,state_t2_for_dtest_case_0298,fail,False,0.223,0.513,burst_detector,,False
dtest_case_0299,dtest_case_0299_t0,t0,state_t0_for_dtest_case_0299,pass,True,0.742,0.306,,,False
dtest_case_0299,dtest_case_0299_t1,t1,state_t1_for_dtest_case_0299,fail,False,0.468,0.873,A_threshold,V002,False
dtest_case_0299,dtest_case_0299_t2,t2,state_t2_for_dtest_case_0299,pass,True,0.991,0.278,,,False
dtest_case_0300,dtest_case_0300_t0,t0,state_t0_for_dtest_case_0300,pass,True,0.91,0.212,,,False
dtest_case_0300,dtest_case_0300_t1,t1,state_t1_for_dtest_case_0300,fail,False,0.233,0.552,pattern_matcher,V001,False
dtest_case_0300,dtest_case_0300_t2,t2,state_t2_for_dtest_case_0300,pass,True,0.971,0.173,,,False
dtest_case_0301,dtest_case_0301_t0,t0,state_t0_for_dtest_case_0301,pass,True,0.792,0.285,,,False
dtest_case_0301,dtest_case_0301_t1,t1,state_t1_for_dtest_case_0301,fail,False,0.436,0.504,pattern_matcher,V003,False
dtest_case_0301,dtest_case_0301_t2,t2,state_t2_for_dtest_case_0301,fail,False,0.264,0.897,pattern_matcher,V003,False
dtest_case_0302,dtest_case_0302_t0,t0,state_t0_for_dtest_case_0302,fail,False,0.369,0.837,gate_check,V004,False
dtest_case_0302,dtest_case_0302_t1,t1,state_t1_for_dtest_case_0302,fail,False,0.448,0.549,H_divergence,V004,False
dtest_case_0302,dtest_case_0302_t2,t2,state_t2_for_dtest_case_0302,fail,False,0.395,0.676,burst_detector,,False
dtest_case_0303,dtest_case_0303_t0,t0,state_t0_for_dtest_case_0303,pass,True,0.918,0.176,,,False
dtest_case_0303,dtest_case_0303_t1,t1,state_t1_for_dtest_case_0303,fail,False,0.475,0.858,gate_check,V004,False
dtest_case_0303,dtest_case_0303_t2,t2,state_t2_for_dtest_case_0303,fail,False,0.047,0.691,gate_check,V003,False
dtest_case_0304,dtest_case_0304_t0,t0,state_t0_for_dtest_case_0304,pass,True,0.956,0.382,,,False
dtest_case_0304,dtest_case_0304_t1,t1,state_t1_for_dtest_case_0304,fail,False,0.496,0.689,H_divergence,V002,False
dtest_case_0304,dtest_case_0304_t2,t2,state_t2_for_dtest_case_0304,pass,True,0.722,0.376,,,False
dtest_case_0305,dtest_case_0305_t0,t0,state_t0_for_dtest_case_0305,pass,True,0.785,0.201,,,False
dtest_case_0305,dtest_case_0305_t1,t1,state_t1_for_dtest_case_0305,pass,True,0.908,0.325,,,False
dtest_case_0305,dtest_case_0305_t2,t2,state_t2_for_dtest_case_0305,fail,False,0.1,0.996,burst_detector,V004,False
dtest_case_0306,dtest_case_0306_t0,t0,state_t0_for_dtest_case_0306,unverifiable,False,0.321,0.67,burst_detector,V004,True
dtest_case_0306,dtest_case_0306_t1,t1,state_t1_for_dtest_case_0306,unverifiable,False,0.14,0.597,I_nec_trigger,V001,True
